OBSPRED_ID,NoRWeST_ID,MonthYear,MonthlyMax,MonthlyMin,MonthlyMean,SD,Ndays,MaxDailyRange,SampleMonth,SampleYear
458,MidSnake_458,07-2005,23.12,7.78,14.9629991,1.159388381,31,11.79,7,2005
458,MidSnake_458,08-2005,22.28,7.01,13.72533692,1.727291793,31,11.38,8,2005
459,MidSnake_459,06-2005,20.93,6.53,12.44073704,1.34469168,15,12.52,6,2005
459,MidSnake_459,07-2005,24.29,8.22,15.62365591,1.162756665,31,12.95,7,2005
459,MidSnake_459,08-2005,24.29,7.46,14.83416846,1.45251222,31,12.59,8,2005
460,MidSnake_460,06-2005,20.5,6.69,12.23338148,1.291738002,15,11.6,6,2005
460,MidSnake_460,07-2005,23.33,8.39,15.36161738,1.123124704,31,11.92,7,2005
460,MidSnake_460,08-2005,23.33,7.62,14.57594803,1.414556646,31,11.64,8,2005
461,MidSnake_461,06-2005,11.16,6.04,8.471268519,0.568267851,15,3.73,6,2005
461,MidSnake_461,07-2005,12.71,7.13,9.708157706,0.560913318,31,3.72,7,2005
461,MidSnake_461,08-2005,12.24,6.51,9.467946237,0.750380604,31,3.57,8,2005
462,MidSnake_462,07-2005,16.53,7.67,11.71018519,0.870991148,9,7.19,7,2005
462,MidSnake_462,08-2005,16.7,5.97,11.53067708,1.136596797,30,7.08,8,2005
464,MidSnake_464,07-2008,13.28,7.87,10.69746528,0.187729036,3,5.38,7,2008
464,MidSnake_464,08-2008,15.03,7.16,11.19593078,0.943289206,31,5.37,8,2008
464,MidSnake_464,09-2008,11,5.25,8.202291667,0.499904616,8,4.62,9,2008
465,MidSnake_465,07-2009,15.58,9.97,12.67268229,0.320379224,8,5.43,7,2009
465,MidSnake_465,08-2009,16.36,7.09,11.70464046,1.337941303,31,5.19,8,2009
465,MidSnake_465,09-2009,13.85,6.23,10.85123698,1.358607338,8,4.23,9,2009
466,MidSnake_466,07-2010,14.69,8.39,11.53704735,0.580822993,11,5.2,7,2010
466,MidSnake_466,08-2010,15.62,6,10.98996528,1.176129751,30,5.16,8,2010
467,MidSnake_467,01-2011,2.55,0.02,0.310954301,0.42048169,31,1.33,1,2011
467,MidSnake_467,02-2011,3.88,0.02,1.120580357,0.786661692,28,2.46,2,2011
467,MidSnake_467,03-2011,7.92,0.02,2.760376344,1.124105464,31,6.32,3,2011
467,MidSnake_467,04-2011,12.36,0.41,5.359777778,1.661569478,30,8.75,4,2011
467,MidSnake_467,05-2011,15.65,4.68,10.00471774,1.400008335,31,8.21,5,2011
467,MidSnake_467,06-2011,17.86,7.49,13.21143056,1.690951404,30,6.03,6,2011
467,MidSnake_467,07-2011,20.03,13.04,16.45638441,0.567731785,31,5.39,7,2011
467,MidSnake_467,08-2011,19.74,12.99,15.99100806,0.91507548,31,3.86,8,2011
467,MidSnake_467,09-2011,16.7,8.81,12.29495833,1.048839131,30,4.48,9,2011
467,MidSnake_467,10-2011,13.44,1.75,6.90436828,2.418188273,31,3.58,10,2011
467,MidSnake_467,11-2011,4.24,0.21,0.857458333,0.732975507,30,1.6,11,2011
467,MidSnake_467,12-2011,0.43,0.07,0.220860215,0.052689576,31,0.34,12,2011
468,MidSnake_468,01-2011,3.35,0.02,0.353225806,0.399297502,31,2.89,1,2011
468,MidSnake_468,02-2011,4.11,0.02,0.300416667,0.405225433,28,3.95,2,2011
468,MidSnake_468,03-2011,9.48,0.02,1.816263441,0.919086046,31,8.3,3,2011
468,MidSnake_468,04-2011,9.28,0.05,3.198944444,0.674570565,30,8.88,4,2011
468,MidSnake_468,05-2011,10.93,0.63,4.719327957,0.806524642,31,9.62,5,2011
468,MidSnake_468,06-2011,11.61,1.12,6.585875,0.86956694,30,8.59,6,2011
468,MidSnake_468,07-2011,18.05,5.48,10.36073925,1.612519533,31,9.08,7,2011
468,MidSnake_468,08-2011,21.91,8.31,14.65103495,1.126541931,31,10.63,8,2011
468,MidSnake_468,09-2011,17.93,6.5,12.59247222,0.929767594,30,9.29,9,2011
468,MidSnake_468,10-2011,16.32,1.23,7.265816667,2.828843651,25,6.32,10,2011
469,MidSnake_469,01-2011,5.41,0.16,2.018024194,0.889448988,31,4.45,1,2011
469,MidSnake_469,02-2011,7.11,0.07,1.940535714,0.758054435,28,6.4,2,2011
469,MidSnake_469,03-2011,9.58,0.07,3.522473118,0.877919863,31,7.11,3,2011
469,MidSnake_469,04-2011,10.81,2.02,5.247861111,0.748548689,30,7.25,4,2011
469,MidSnake_469,05-2011,15.43,3.35,8.087405914,1.087098855,31,9.13,5,2011
469,MidSnake_469,06-2011,20.24,5.38,11.854875,1.840489437,30,9.92,6,2011
469,MidSnake_469,07-2011,23.9,9.55,15.91321237,0.636596557,31,13.87,7,2011
469,MidSnake_469,08-2011,23.56,10.49,16.0950672,0.733210731,31,12.12,8,2011
469,MidSnake_469,09-2011,19.77,7.84,13.21908333,0.940157532,30,11.09,9,2011
469,MidSnake_469,10-2011,15.98,2.07,8.666370968,2.173363974,31,6.65,10,2011
469,MidSnake_469,11-2011,7.36,1.34,3.400861111,0.91073201,30,4.27,11,2011
469,MidSnake_469,12-2011,3.3,0.68,1.515376344,0.260279616,31,2.07,12,2011
470,MidSnake_470,07-1997,17,5.5,11.70763889,1.460573847,30,8.5,7,1997
470,MidSnake_470,08-1997,20.5,10.5,14.75403226,0.679167079,31,8.5,8,1997
470,MidSnake_470,09-1997,19,7.5,13.26736111,1.790504201,24,8,9,1997
471,MidSnake_471,06-2001,20.21,8.76,12.94157738,1.343946591,6,9.43,6,2001
471,MidSnake_471,07-2001,20.87,9.85,14.38146505,0.980690221,31,9.79,7,2001
471,MidSnake_471,08-2001,22.03,10.31,15.26268817,0.687081142,31,9.9,8,2001
471,MidSnake_471,09-2001,18.6,6.77,11.70351389,1.304502994,30,9.3,9,2001
471,MidSnake_471,10-2001,15.58,1.29,6.855263889,1.901998358,30,6.97,10,2001
472,MidSnake_472,06-2001,22.33,9.65,14.47343056,1.415080711,6,10.82,6,2001
472,MidSnake_472,07-2001,22.83,10.12,15.80294355,1.131646723,31,11.11,7,2001
472,MidSnake_472,08-2001,23.34,10.74,16.32237903,0.752115013,31,10.91,8,2001
472,MidSnake_472,09-2001,20.02,6.88,12.71844444,1.26941897,30,9.93,9,2001
472,MidSnake_472,10-2001,16.49,1.73,7.846061828,1.859702892,31,8.06,10,2001
473,MidSnake_473,06-2001,21.28,9.29,14.07770833,1.352967026,6,9.82,6,2001
473,MidSnake_473,07-2001,21.61,10.07,15.49517473,1.045206445,31,10.14,7,2001
473,MidSnake_473,08-2001,23.11,10.69,16.39330645,0.83520593,31,10.09,8,2001
473,MidSnake_473,09-2001,19.49,6.52,12.620375,1.383337091,30,9.45,9,2001
473,MidSnake_473,10-2001,14.86,1.35,7.465569444,2.01537462,30,6.64,10,2001
474,MidSnake_474,06-2002,17.6,2.36,8.932028846,2.408124129,26,8.26,6,2002
474,MidSnake_474,07-2002,21.5,9.19,14.75188172,0.967686171,31,9.75,7,2002
474,MidSnake_474,08-2002,20.19,8.27,13.30081989,1.159264371,31,9.71,8,2002
474,MidSnake_474,09-2002,18.73,5.18,10.537625,1.868412788,30,8.61,9,2002
474,MidSnake_474,10-2002,11.35,0.94,4.812797619,1.282890089,28,6.85,10,2002
475,MidSnake_475,06-2002,18.45,2.65,9.66796875,2.621972738,24,8.17,6,2002
475,MidSnake_475,07-2002,22.88,9.97,15.84633065,1.06711934,31,10.32,7,2002
475,MidSnake_475,08-2002,22.88,9.04,14.64478495,1.172718499,31,11.58,8,2002
475,MidSnake_475,09-2002,21.71,5.94,11.93581944,1.944614193,30,10.65,9,2002
475,MidSnake_475,10-2002,13.85,2.01,6.375580357,1.278447049,28,8.73,10,2002
476,MidSnake_476,07-2003,22.28,8.52,15.25891617,1.163809721,24,10.18,7,2003
476,MidSnake_476,08-2003,21.78,9.14,15.13178763,0.952980474,31,9.78,8,2003
476,MidSnake_476,09-2003,19.16,3.56,10.596875,2.055326433,30,9.43,9,2003
476,MidSnake_476,10-2003,14.39,8.83,10.68479167,0.818770727,2,5.41,10,2003
477,MidSnake_477,07-2003,25.26,8.45,16.85295635,1.830842656,30,10.88,7,2003
477,MidSnake_477,08-2003,24.05,10.62,17.02473118,0.944817311,31,10.81,8,2003
477,MidSnake_477,09-2003,21.2,4.9,12.33591667,2.015964832,30,10.22,9,2003
478,MidSnake_478,06-2003,17.28,5.18,9.867395833,1.953226636,12,8.36,6,2003
478,MidSnake_478,07-2003,22.16,8.43,14.99807796,1.679763172,31,9.24,7,2003
478,MidSnake_478,08-2003,21.5,9.65,14.92469086,0.92437651,31,9.16,8,2003
478,MidSnake_478,09-2003,18.89,4.4,10.62838889,1.943004277,30,8.31,9,2003
479,MidSnake_479,07-2004,19.51,6.45,11.93159946,1.723625899,31,10.24,7,2004
479,MidSnake_479,08-2004,20.43,7.36,13.35705645,1.085712441,31,10.89,8,2004
479,MidSnake_479,09-2004,18.82,3.32,9.774888889,1.759528299,30,9.87,9,2004
479,MidSnake_479,10-2004,11.94,2.07,6.406195652,1.315536689,23,7.26,10,2004
480,MidSnake_480,07-2004,16.51,6.19,10.75146505,1.468759219,31,7.65,7,2004
480,MidSnake_480,08-2004,17.68,7.1,11.69477151,1.026708433,31,8.18,8,2004
480,MidSnake_480,09-2004,15.66,3.69,8.699569444,1.511139597,30,7.09,9,2004
480,MidSnake_480,10-2004,10.48,2.63,6.016969697,1.243023296,22,5.07,10,2004
481,MidSnake_481,06-2004,15.1,7.96,10.69791667,0.374766594,2,7.14,6,2004
481,MidSnake_481,07-2004,20.07,7.8,13.29556452,1.633294435,31,9.41,7,2004
481,MidSnake_481,08-2004,20.07,8.11,13.53892473,1.188370445,31,9.44,8,2004
481,MidSnake_481,09-2004,18.29,4.22,9.804513889,1.750070322,30,8.55,9,2004
481,MidSnake_481,10-2004,11.53,4.06,7.242005208,0.741010871,16,6.21,10,2004
482,MidSnake_482,07-2006,32.42,12.93,21.72999892,1.510725493,31,15.86,7,2006
482,MidSnake_482,08-2006,28.47,7.36,17.59732527,1.755997516,31,16.08,8,2006
482,MidSnake_482,09-2006,23.21,1.89,13.43296296,2.747166674,18,14.77,9,2006
483,MidSnake_483,07-1998,12.64,8.46,10.12881149,0.533520453,2,3.88,7,1998
483,MidSnake_483,08-1998,14.18,7.99,11.45267384,0.740178675,31,4.34,8,1998
483,MidSnake_483,09-1998,14.81,6.44,10.41267037,2.092763467,30,3.41,9,1998
483,MidSnake_483,10-1998,9.38,1.89,4.838991111,1.447625039,25,2.65,10,1998
484,MidSnake_484,08-1998,13.26,4.75,8.988910394,0.832056068,31,5.86,8,1998
484,MidSnake_484,09-1998,11.86,1.13,7.306281481,2.003291664,30,4.79,9,1998
484,MidSnake_484,10-1998,7.08,0.02,2.450955556,1.431969523,25,3.01,10,1998
485,MidSnake_485,08-1998,11.65,6.38,9.128222222,0.635847393,31,4.34,8,1998
485,MidSnake_485,09-1998,11.34,3.88,7.983959259,1.734424741,30,2.95,9,1998
485,MidSnake_485,10-1998,7.16,0.56,3.561462222,1.208847368,25,1.9,10,1998
486,MidSnake_486,07-1999,27.9,19.6,23.51535088,1.063187235,19,5.8,7,1999
486,MidSnake_486,08-1999,26.7,15.8,21.95813172,1.358994317,31,5.8,8,1999
486,MidSnake_486,09-1999,20.7,10.9,17.25736111,1.753293181,30,4.8,9,1999
486,MidSnake_486,10-1999,15.4,11.1,13.246875,0.409841673,4,3.7,10,1999
487,MidSnake_487,07-1999,27.3,19.7,23.33304825,1.196117409,19,4.7,7,1999
487,MidSnake_487,08-1999,25.7,17.4,21.77977151,1.279951148,31,4.3,8,1999
487,MidSnake_487,09-1999,20.5,11.8,17.75569444,1.784418808,30,3.9,9,1999
487,MidSnake_487,10-1999,15.4,11.8,13.60416667,0.424860407,4,2.8,10,1999
488,MidSnake_488,07-1999,25.6,18.6,21.89652993,1.192816616,19,4.4,7,1999
488,MidSnake_488,08-1999,24.7,15.1,20.40100806,1.469404589,31,4.5,8,1999
488,MidSnake_488,09-1999,18.6,8.3,15.24493056,2.141173358,30,4,9,1999
488,MidSnake_488,10-1999,12.7,9,10.8,0.583315972,4,2.5,10,1999
489,MidSnake_489,06-2000,24.4,20.8,22.77549731,0.360604116,5,2.9,6,2000
489,MidSnake_489,07-2000,25.1,18.1,22.3453629,1.234535674,31,2.9,7,2000
489,MidSnake_489,08-2000,24.9,19.2,21.92426075,1.084044978,31,2.5,8,2000
489,MidSnake_489,09-2000,22.1,14.5,18.29638889,1.751386111,30,2.5,9,2000
489,MidSnake_489,10-2000,18.3,16.8,17.51041667,0.306412939,2,1.2,10,2000
490,MidSnake_490,06-2000,26.9,20.6,23.94053333,0.431088233,5,5.5,6,2000
490,MidSnake_490,07-2000,28,17.2,23.62056452,1.40380979,31,6.2,7,2000
490,MidSnake_490,08-2000,28.5,18.8,23.17802419,1.495082975,31,5.6,8,2000
490,MidSnake_490,09-2000,23.1,12.1,17.75152778,2.207724104,30,4.5,9,2000
490,MidSnake_490,10-2000,18.1,14.3,16.25,0.668805164,2,2.9,10,2000
491,MidSnake_491,06-2000,25.9,21.1,23.79309524,0.44350538,5,4,6,2000
491,MidSnake_491,07-2000,26.4,18.9,23.34072581,1.070839526,31,4,7,2000
491,MidSnake_491,08-2000,27.1,19.5,23.15383065,1.313101394,31,3.3,8,2000
491,MidSnake_491,09-2000,22.4,12.9,17.76083333,2.145155107,30,3.5,9,2000
491,MidSnake_491,10-2000,17.7,14.5,16.39444444,0.610844323,3,2.1,10,2000
492,MidSnake_492,07-2000,14.8,5.6,9.545112179,1.077377852,26,7,7,2000
492,MidSnake_492,08-2000,15.1,5.6,9.781653226,1.011127244,31,6.5,8,2000
492,MidSnake_492,09-2000,10.2,4,6.672727273,0.812647665,11,5.2,9,2000
493,MidSnake_493,07-2000,13.3,5.9,9.082269841,0.726172126,21,5.5,7,2000
493,MidSnake_493,08-2000,13.2,5.6,9.015053763,0.741631887,31,5.3,8,2000
493,MidSnake_493,09-2000,10.6,4.7,6.701515152,0.710793577,11,4.5,9,2000
494,MidSnake_494,06-2000,23.9,8.9,16.07524038,1.730335481,26,11.6,6,2000
494,MidSnake_494,07-2000,25.6,11.1,17.60981183,1.474163997,31,11,7,2000
494,MidSnake_494,08-2000,24.7,11.5,17.19670699,1.213780678,31,10.4,8,2000
494,MidSnake_494,09-2000,18.4,9.6,13.33895833,0.714761849,10,8.6,9,2000
495,MidSnake_495,07-2000,26.9,9.7,16.88560651,1.43484972,26,13.8,7,2000
495,MidSnake_495,08-2000,26.2,8.5,15.94048387,1.593856097,31,13.5,8,2000
495,MidSnake_495,09-2000,20.3,6,11.07041667,1.407886001,12,11.4,9,2000
496,MidSnake_496,05-2001,24.8,7,14.16431159,1.584790909,23,15.1,5,2001
496,MidSnake_496,06-2001,20.6,8.6,14.1575,1.594148033,30,8.9,6,2001
496,MidSnake_496,07-2001,20.6,12.5,16.23938172,0.96452099,31,6.1,7,2001
496,MidSnake_496,08-2001,19.8,12.5,16.20336022,0.63997922,31,5.8,8,2001
496,MidSnake_496,09-2001,17.9,10.2,14.21819444,1.114959711,30,4.2,9,2001
497,MidSnake_497,06-2006,25.4,14,19.53278846,2.379076314,26,6.2,6,2006
497,MidSnake_497,07-2006,27.8,18.3,23.70645161,1.160128425,31,5.9,7,2006
497,MidSnake_497,08-2006,24.7,14,20.23400538,1.462665034,31,4.8,8,2006
497,MidSnake_497,09-2006,21.3,11.4,15.93013889,2.288732365,30,5,9,2006
497,MidSnake_497,10-2006,15.9,6.5,11.09257246,1.977013963,23,3.9,10,2006
498,MidSnake_498,06-2006,22.6,8.7,14.66091026,2.389127547,25,9,6,2006
498,MidSnake_498,07-2006,26.1,11.8,19.44704301,1.285866545,31,10.4,7,2006
498,MidSnake_498,08-2006,23.2,7.3,15.94018817,1.602708048,31,9.7,8,2006
498,MidSnake_498,09-2006,20.2,5,11.99392361,2.604368827,24,9.3,9,2006
499,MidSnake_499,05-2007,21.1,11.1,16.75833333,1.867790372,15,5.5,5,2007
499,MidSnake_499,06-2007,23.1,13.3,18.99402778,1.628515826,30,4.9,6,2007
499,MidSnake_499,07-2007,26.9,19.4,23.12217742,1.011786092,31,4.8,7,2007
499,MidSnake_499,08-2007,25.9,17.8,21.72271505,1.042648892,31,4.7,8,2007
499,MidSnake_499,09-2007,25.7,9,17.62777778,3.178083121,30,6.2,9,2007
499,MidSnake_499,10-2007,15.6,7.6,12.009375,1.425521608,8,4.5,10,2007
500,MidSnake_500,06-2007,21.6,16.6,19.38181818,0.814270022,11,3.3,6,2007
500,MidSnake_500,07-2007,25.1,19.1,22.39717742,1.118641179,31,3.1,7,2007
500,MidSnake_500,08-2007,24.4,18.1,21.55040323,0.989536318,31,3.9,8,2007
500,MidSnake_500,09-2007,26.1,9.2,17.46722222,3.193855926,30,6.8,9,2007
500,MidSnake_500,10-2007,15.9,7.3,11.921875,1.329639135,8,5.2,10,2007
501,MidSnake_501,05-2008,21,4.2,9.70218254,1.756455004,30,12.9,5,2008
501,MidSnake_501,06-2008,23.9,5.6,12.91513889,2.579579559,30,12.9,6,2008
501,MidSnake_501,07-2008,24.3,10.4,16.97903226,0.486450061,31,12.8,7,2008
501,MidSnake_501,08-2008,24.4,9.6,16.5655914,1.432993729,31,10.8,8,2008
501,MidSnake_501,09-2008,20.4,8.1,13.15885417,1.109711901,8,10.1,9,2008
502,MidSnake_502,05-2002,13.18,5.29,9.110371014,1.7128502,23,4.47,5,2002
502,MidSnake_502,06-2002,19.35,6.54,12.88539125,2.93537682,30,4.37,6,2002
502,MidSnake_502,07-2002,25.02,14.26,20.14489562,1.457836963,31,5.77,7,2002
502,MidSnake_502,08-2002,22.13,13.79,18.10191989,1.141911642,31,5.45,8,2002
502,MidSnake_502,09-2002,20.48,9.16,14.74347222,2.190154835,30,4.8,9,2002
502,MidSnake_502,10-2002,12.56,0.57,7.198970359,2.272671471,31,3.55,10,2002
502,MidSnake_502,11-2002,5.76,-0.22,2.623048611,1.576287575,30,2.23,11,2002
502,MidSnake_502,12-2002,3.74,-0.22,1.383785344,0.903623527,30,1.6,12,2002
503,MidSnake_503,05-2002,6.62,4.43,5.373067928,0.311326942,29,1.56,5,2002
503,MidSnake_503,06-2002,7.35,5.33,6.339288816,0.331773852,30,1.71,6,2002
503,MidSnake_503,07-2002,9.52,6.58,8.163854167,0.643422895,31,1.09,7,2002
503,MidSnake_503,08-2002,11.99,9.05,10.61086022,0.767540174,31,0.77,8,2002
503,MidSnake_503,09-2002,14.84,11.84,13.27194444,0.738379561,30,0.93,9,2002
503,MidSnake_503,10-2002,14.06,11.42,12.78426411,0.524325322,31,1.24,10,2002
503,MidSnake_503,11-2002,11.58,7.86,9.187989583,0.967546264,30,0.63,11,2002
503,MidSnake_503,12-2002,7.86,4.9,6.40859375,0.817599058,30,1.39,12,2002
504,MidSnake_504,05-2002,12.72,4.33,8.830538601,1.496322735,23,6.22,5,2002
504,MidSnake_504,06-2002,20.03,5.9,12.50583308,2.86096308,30,6.22,6,2002
504,MidSnake_504,07-2002,25.41,12.72,19.25510081,1.239105511,31,8.51,7,2002
504,MidSnake_504,08-2002,22.67,11.79,17.43000279,1.152535845,31,8.32,8,2002
504,MidSnake_504,09-2002,20.84,8.38,14.34000347,1.943968399,30,7.21,9,2002
504,MidSnake_504,10-2002,13.19,0.21,7.473081317,2.196662684,31,5.29,10,2002
504,MidSnake_504,11-2002,6.06,0.21,2.729055556,1.074844875,30,4.12,11,2002
504,MidSnake_504,12-2002,3.55,0.04,1.185770833,0.680467598,30,2.86,12,2002
505,MidSnake_505,05-2002,10.68,0.5,5.710214602,1.10369271,29,7.64,5,2002
505,MidSnake_505,06-2002,15.82,3.36,8.808736111,2.212999477,30,7.6,6,2002
505,MidSnake_505,07-2002,20.16,7.89,14.38446573,1.180390971,31,8.66,7,2002
505,MidSnake_505,08-2002,18.69,7.12,12.87232191,1.282705847,31,8.9,8,2002
505,MidSnake_505,09-2002,16.93,4.31,10.11943403,1.944486276,30,7.96,9,2002
505,MidSnake_505,10-2002,9.28,0.02,3.715090726,1.864287619,31,5.94,10,2002
505,MidSnake_505,11-2002,2.57,0.02,0.404378472,0.535964432,30,1.76,11,2002
505,MidSnake_505,12-2002,0.18,0.02,0.02484269,0.012046923,30,0.16,12,2002
506,MidSnake_506,01-2003,4.98,-0.06,2.052862903,1.271517271,31,2.07,1,2003
506,MidSnake_506,02-2003,4.98,-0.06,1.829706101,1.286993768,28,2.85,2,2003
506,MidSnake_506,03-2003,8.08,0.25,4.478198925,1.361695433,31,3.58,3,2003
506,MidSnake_506,04-2003,9.93,3.11,6.464115036,1.145069762,30,3.89,4,2003
506,MidSnake_506,05-2003,12.56,4.67,8.351904813,1.272933004,31,5.4,5,2003
506,MidSnake_506,06-2003,17.9,6.85,11.67435069,1.976740936,30,4.36,6,2003
506,MidSnake_506,07-2003,24.51,13.64,19.36268145,2.160375563,31,5.37,7,2003
506,MidSnake_506,08-2003,23.47,15.04,19.69543011,0.971598964,31,5.36,8,2003
506,MidSnake_506,09-2003,21.13,9.01,14.5444375,2.559617424,30,4.96,9,2003
506,MidSnake_506,10-2003,15.99,2.79,9.96099144,3.004536846,31,3.27,10,2003
506,MidSnake_506,11-2003,4.98,-0.06,1.74875,1.432201447,30,2.23,11,2003
506,MidSnake_506,12-2003,4.98,-0.06,1.515166667,1.46511909,30,1.71,12,2003
507,MidSnake_507,01-2003,5.06,3.17,4.151777554,0.568312438,31,0.47,1,2003
507,MidSnake_507,02-2003,3.96,2.86,3.511171875,0.177001909,28,0.79,2,2003
507,MidSnake_507,03-2003,4.74,3.33,3.79358871,0.248688629,31,0.62,3,2003
507,MidSnake_507,04-2003,5.83,4.12,4.747301329,0.306058777,30,1.09,4,2003
507,MidSnake_507,05-2003,6.77,4.74,5.57405341,0.293054684,31,1.71,5,2003
507,MidSnake_507,06-2003,6.62,5.37,6.103199405,0.147815262,7,0.79,6,2003
507,MidSnake_507,07-2003,8.17,6.14,7.037820216,0.408808584,27,1.1,7,2003
507,MidSnake_507,08-2003,9.72,7.39,8.626189198,0.51343099,31,1.08,8,2003
507,MidSnake_507,09-2003,11.73,9.09,9.798016882,0.277119865,30,2.02,9,2003
507,MidSnake_507,10-2003,11.27,8.01,10.05232639,0.164496086,30,2.48,10,2003
507,MidSnake_507,11-2003,10.49,6.89,9.386207997,0.62122143,30,1.89,11,2003
507,MidSnake_507,12-2003,8.17,5.68,6.861486111,0.632496798,30,0.47,12,2003
508,MidSnake_508,01-2003,4.18,0.04,1.50469086,0.977998181,31,3.02,1,2003
508,MidSnake_508,02-2003,5.74,-0.93,1.703067428,0.863445311,28,5.89,2,2003
508,MidSnake_508,03-2003,9.62,0.11,4.402022849,1.193332555,31,6.4,3,2003
508,MidSnake_508,04-2003,11.18,2.44,6.310044535,0.9614063,30,7.01,4,2003
508,MidSnake_508,05-2003,12.41,4.02,8.17113929,1.311924531,31,6.2,5,2003
508,MidSnake_508,06-2003,19.22,6.52,11.5155625,2.0682695,30,6.4,6,2003
508,MidSnake_508,07-2003,24.89,12.41,18.84016129,1.929835238,31,8.16,7,2003
508,MidSnake_508,08-2003,23.86,13.34,18.92939792,0.939498013,31,8.17,8,2003
508,MidSnake_508,09-2003,21.83,7.92,14.28003472,2.330096833,30,7.21,9,2003
508,MidSnake_508,10-2003,16.01,2.76,9.94082778,2.551039075,31,5.3,10,2003
508,MidSnake_508,11-2003,5.28,0.04,2.150857639,1.26080968,30,3.65,11,2003
508,MidSnake_508,12-2003,4.33,0.04,1.245302083,1.050848198,30,2.07,12,2003
509,MidSnake_509,01-2003,0.34,0.02,0.100591398,0.071469429,31,0.16,1,2003
509,MidSnake_509,02-2003,0.5,0.02,0.041190476,0.061938602,28,0.48,2,2003
509,MidSnake_509,03-2003,5.87,0.02,1.491962366,0.954210559,31,5.37,3,2003
509,MidSnake_509,04-2003,7.73,0.02,3.691223732,0.890382216,30,6.59,4,2003
509,MidSnake_509,05-2003,10.83,1.31,5.664005376,1.002790562,31,7.47,5,2003
509,MidSnake_509,06-2003,14.87,4.15,8.379746528,1.496901811,30,6.83,6,2003
509,MidSnake_509,07-2003,19.67,7.89,14.02318548,1.82910771,31,7.79,7,2003
509,MidSnake_509,08-2003,20.64,9.13,14.82867272,1.027760106,31,8.94,8,2003
509,MidSnake_509,09-2003,17.88,3.36,10.09426389,2.276320497,30,7.51,9,2003
509,MidSnake_509,10-2003,12.69,0.02,6.30719422,2.448214822,31,5.27,10,2003
509,MidSnake_509,11-2003,2.26,0.02,0.274704861,0.455796447,30,1.76,11,2003
509,MidSnake_509,12-2003,1.62,0.02,0.163100694,0.287940923,30,1.6,12,2003
510,MidSnake_510,01-2004,5.52,3.49,4.489714382,0.567101095,31,0.63,1,2004
510,MidSnake_510,02-2004,3.96,3.01,3.554116379,0.112625745,29,0.79,2,2004
510,MidSnake_510,03-2004,4.59,3.33,3.814314516,0.214985101,31,0.79,3,2004
510,MidSnake_510,04-2004,4.74,3.8,4.067881341,0.093967249,30,0.78,4,2004
510,MidSnake_510,05-2004,5.06,4.12,4.428209005,0.166942592,31,0.47,5,2004
510,MidSnake_510,06-2004,6.77,4.43,5.375149306,0.413421461,30,1.09,6,2004
510,MidSnake_510,07-2004,9.56,5.37,7.721021505,0.944307944,31,1.4,7,2004
510,MidSnake_510,08-2004,11.6,8.94,10.52901546,0.571022045,31,1.09,8,2004
510,MidSnake_510,09-2004,12.38,10.98,11.71092708,0.231825482,30,0.94,9,2004
510,MidSnake_510,10-2004,12.69,11.13,11.84955645,0.227280112,31,0.94,10,2004
510,MidSnake_510,11-2004,12.07,8.78,10.52810764,0.763405231,30,0.78,11,2004
510,MidSnake_510,12-2004,9.09,5.68,7.112222222,0.915850038,30,0.47,12,2004
511,MidSnake_511,01-2004,0.18,0.02,0.023333333,0.011450376,31,0.16,1,2004
511,MidSnake_511,02-2004,0.18,0.02,0.046609195,0.046347725,29,0.16,2,2004
511,MidSnake_511,03-2004,7.27,0.02,1.915840054,1.559798025,31,6.13,3,2004
511,MidSnake_511,04-2004,10.68,1.46,4.921493357,0.791895945,30,7.65,4,2004
511,MidSnake_511,05-2004,10.68,3.21,6.285100806,0.611657834,31,7.16,5,2004
511,MidSnake_511,06-2004,15.98,4.31,9.196268275,1.565798043,30,6.85,6,2004
511,MidSnake_511,07-2004,20.32,7.58,13.71840726,1.511137446,31,8.88,7,2004
511,MidSnake_511,08-2004,19.83,6.96,13.86201277,1.643639315,31,9.22,8,2004
511,MidSnake_511,09-2004,16.77,3.99,9.56465625,1.541502725,30,7.75,9,2004
511,MidSnake_511,10-2004,10.99,0.18,5.428294956,1.925162283,31,6.23,10,2004
511,MidSnake_511,11-2004,4.93,0.02,1.072378472,1.175967605,30,3,11,2004
511,MidSnake_511,12-2004,0.34,0.02,0.095111111,0.08705476,30,0.16,12,2004
512,MidSnake_512,01-2005,4.05,-0.06,0.874989919,1.048866335,31,3.02,1,2005
512,MidSnake_512,02-2005,4.83,-0.06,1.579654018,0.96887058,28,3.31,2,2005
512,MidSnake_512,03-2005,7.78,1.21,4.643007392,0.899059953,31,4.06,3,2005
