"","OBSPRED_ID","NoRWeST_ID","MonthYear","MonthlyMax","MonthlyMin","MonthlyMean","SD","Ndays","MaxDailyRange","SampleMonth","SampleYear","QAQC"
"2916",547,"MidSnake_547","Oct-09",15.7,"7.3",10.91107476,1.997348574,31,1.3,10,2009,1
"2917",547,"MidSnake_547","Nov-09",7.7,"1.9",5.237203369,1.609048091,30,0.7,11,2009,0
"2918",547,"MidSnake_547","Dec-09",2.83,"1.6",2.319208856,0.199131544,29,0.7,12,2009,1
"2919",548,"MidSnake_548","Jan-09",5.2,"0.6",3.577513441,0.99685957,31,1.46,1,2009,1
"2920",548,"MidSnake_548","Feb-09",7.39,"3.16",4.932678571,1.033030332,28,1.71,2,2009,1
"2921",548,"MidSnake_548","Mar-09",10.61,"5.15",7.957083333,1.295057138,31,2.22,3,2009,0
"2922",548,"MidSnake_548","Apr-09",14.64,"6.94",11.23276389,1.637131571,30,2.94,4,2009,0
"2923",548,"MidSnake_548","May-09",22.15,"11.54",16.24658602,2.838095396,31,3.23,5,2009,1
"2924",548,"MidSnake_548","Jun-09",22.65,"18.5",20.55729861,0.568640687,30,2.74,6,2009,1
"2925",548,"MidSnake_548","Jul-09",26.15,"20.19",23.13359543,1.308979476,31,2.39,7,2009,1
"2926",548,"MidSnake_548","Aug-09",26.37,"19.72",22.82381048,1.311484534,31,2.39,8,2009,0
"2927",548,"MidSnake_548","Sep-09",23.3,"15",20.20542361,1.640674634,30,1.88,9,2009,1
"2928",548,"MidSnake_548","Oct-09",15.29,"8.49",12.47823925,1.499815589,31,1.67,10,2009,1
"2929",548,"MidSnake_548","Nov-09",11.2,"4.92",7.918576389,1.784446601,30,1.17,11,2009,1
"2930",548,"MidSnake_548","Dec-09",5.51,"1.12",3.169993056,0.925785928,30,0.96,12,2009,0
"2931",549,"MidSnake_549","Apr-10",10.9,"9.75",10.19760417,0.240348299,6,0.9,4,2010,1
"2932",549,"MidSnake_549","May-10",14.24,"9.97",12.06391801,1.031821894,31,1.11,5,2010,1
"2933",549,"MidSnake_549","Jun-10",17.81,"13.64",15.35084722,1.056990386,30,1.17,6,2010,0
"2934",549,"MidSnake_549","Jul-10",21.24,"16.86",19.15940188,1.048787549,31,1.33,7,2010,1
"2935",549,"MidSnake_549","Aug-10",22.51,"20.12",21.34502688,0.313277943,31,1.32,8,2010,1
"2936",549,"MidSnake_549","Sep-10",21.39,"18.86",19.91022222,0.527665215,30,0.93,9,2010,1
"2937",549,"MidSnake_549","Oct-10",19.72,"15.17",17.51689516,1.25145021,31,0.72,10,2010,1
"2938",549,"MidSnake_549","Nov-10",15.29,"8.91",12.5083125,1.852508302,30,0.52,11,2010,1
"2939",549,"MidSnake_549","Dec-10",8.96,"5.51",7.343548611,0.956240874,30,0.43,12,2010,1
"2940",550,"MidSnake_550","Jan-10",6.3,"1.42",3.914469086,1.119714661,31,1.04,1,2010,0
"2941",550,"MidSnake_550","Feb-10",7.79,"4.84",6.337202381,0.804340905,28,1.49,2,2010,1
"2942",550,"MidSnake_550","Mar-10",10.63,"6.53",8.606384409,0.773528353,31,1.82,3,2010,0
"2943",550,"MidSnake_550","Apr-10",16.24,"6.63",11.35929167,2.294310861,30,2.15,4,2010,0
"2944",550,"MidSnake_550","May-10",18.96,"10.32",14.36177419,1.986504864,31,2.23,5,2010,1
"2945",550,"MidSnake_550","Jun-10",23.66,"13.57",17.47969444,2.390944364,30,2,6,2010,1
"2946",550,"MidSnake_550","Jul-10",26.52,"20",23.64011425,1.52688411,31,2.27,7,2010,1
"2947",550,"MidSnake_550","Aug-10",26.74,"17.81",23.0244422,2.256994008,31,2.01,8,2010,1
"2948",550,"MidSnake_550","Sep-10",21.41,"16.08",18.62934722,0.955261482,30,2.1,9,2010,0
"2949",550,"MidSnake_550","Oct-10",19.05,"10.27",14.49524866,2.546258259,31,1.24,10,2010,1
"2950",550,"MidSnake_550","Nov-10",12.17,"1.48",7.417256501,3.28368143,30,1.81,11,2010,1
"2951",550,"MidSnake_550","Dec-10",4.99,"1.12",3.255576389,0.73118527,30,1.44,12,2010,1
"2952",551,"MidSnake_551","Jan-10",3.17,"2.44",2.71423713,0.23064221,21,0.38,1,2010,1
"2953",551,"MidSnake_551","Feb-10",3.33,"2.71",3.05656598,0.163507881,24,0.26,2,2010,0
"2954",551,"MidSnake_551","Mar-10",4.4,"3.03",3.603997307,0.419315386,31,0.4,3,2010,0
"2955",551,"MidSnake_551","Apr-10",5.8,"3.8",4.382083491,0.396429666,30,1.1,4,2010,1
"2956",551,"MidSnake_551","May-10",11.1,"3.8",7.311939148,2.027936981,31,4.6,5,2010,1
"2957",551,"MidSnake_551","Jun-10",19.4,"9.6",13.25207815,2.027232719,30,5.5,6,2010,1
"2958",551,"MidSnake_551","Jul-10",22.6,"14.8",19.41075184,1.373284344,31,4.5,7,2010,1
"2959",551,"MidSnake_551","Aug-10",23.3,"17.5",20.34738608,1.123684802,31,2.5,8,2010,1
"2960",551,"MidSnake_551","Sep-10",19.3,"15.1",16.47802626,0.808171068,30,1.9,9,2010,1
"2961",551,"MidSnake_551","Oct-10",16.9,"9.7",13.54975217,1.910011443,31,1.5,10,2010,0
"2962",551,"MidSnake_551","Nov-10",9.8,"1.1",6.377834519,2.678047105,30,1.3,11,2010,0
"2963",551,"MidSnake_551","Dec-10",2.2,"1.4",1.887277699,0.149246073,30,0.3,12,2010,0
"2964",552,"MidSnake_552","Jan-10",6.63,"2.61",4.621189516,0.976928166,31,1,1,2010,1
"2965",552,"MidSnake_552","Feb-10",8.54,"5.61",7.004047619,0.738352206,28,1.17,2,2010,1
"2966",552,"MidSnake_552","Mar-10",10.98,"6.81",8.831310484,0.679044698,31,2.1,3,2010,1
"2967",552,"MidSnake_552","Apr-10",15.67,"7.51",11.49363889,2.047147026,30,2.42,4,2010,1
"2968",552,"MidSnake_552","May-10",17.13,"10.41",14.12526882,1.651241333,31,3.09,5,2010,1
"2969",552,"MidSnake_552","Jun-10",23.9,"15.74",19.026125,1.932154143,30,2.93,6,2010,1
"2970",552,"MidSnake_552","Jul-10",25.74,"19.62",23.03791667,1.268076092,31,2.83,7,2010,1
"2971",552,"MidSnake_552","Aug-10",25.45,"17.98",22.5219422,1.811330064,31,2.76,8,2010,1
"2972",552,"MidSnake_552","Sep-10",21.29,"16.48",18.55100266,0.812106253,30,2.07,9,2010,0
"2973",552,"MidSnake_552","Oct-10",19,"10.83",14.98338038,2.251851895,31,1.33,10,2010,1
"2974",552,"MidSnake_552","Nov-10",11.92,"3.48",8.345854167,2.648224769,30,0.92,11,2010,0
"2975",552,"MidSnake_552","Dec-10",6.07,"2.58",4.553180556,0.648912699,30,1.79,12,2010,0
"2976",553,"MidSnake_553","Jan-11",5.12,"2.02",3.436572581,0.876467864,31,0.5,1,2011,1
"2977",553,"MidSnake_553","Feb-11",3.8,"1.67",2.698015293,0.638086576,28,0.41,2,2011,0
"2978",553,"MidSnake_553","Mar-11",7.39,"3.38",5.37016129,1.202179664,31,0.54,3,2011,0
"2979",553,"MidSnake_553","Apr-11",10.78,"7.19",9.046951389,0.935236668,30,0.65,4,2011,0
"2980",553,"MidSnake_553","May-11",14.33,"10.1",12.49081317,1.266052819,31,0.82,5,2011,0
"2981",553,"MidSnake_553","Jun-11",17.89,"13.57",15.50415972,1.276788537,30,0.81,6,2011,1
"2982",553,"MidSnake_553","Jul-11",22.05,"17.51",19.79008065,1.0293078,31,0.98,7,2011,1
"2983",553,"MidSnake_553","Aug-11",23.59,"21.19",22.27540995,0.44089547,31,1.17,8,2011,1
"2984",553,"MidSnake_553","Sep-11",23.3,"21.96",22.408125,0.203205148,7,0.95,9,2011,0
"2985",554,"MidSnake_554","Jan-11",2.4,"1.8",1.97699472,0.143912187,31,0.4,1,2011,1
"2986",554,"MidSnake_554","Feb-11",2.5,"1.9",2.369892389,0.081255273,28,0.3,2,2011,0
"2987",554,"MidSnake_554","Mar-11",3.3,"2.4",2.636556633,0.109906067,31,0.7,3,2011,1
"2988",554,"MidSnake_554","Apr-11",5.4,"3.3",4.068595259,0.466969724,30,0.9,4,2011,0
"2989",554,"MidSnake_554","May-11",12.8,"5.3",9.285608991,2.143484505,31,2.7,5,2011,1
"2990",554,"MidSnake_554","Jun-11",19,"11.2",14.36531609,1.64831371,30,4.3,6,2011,0
"2991",554,"MidSnake_554","Jul-11",21.6,"14.5",18.87523138,1.023234001,31,6.3,7,2011,0
"2992",554,"MidSnake_554","Aug-11",21.9,"19",20.63851684,0.259084663,31,2.9,8,2011,0
"2993",554,"MidSnake_554","Sep-11",20.8,"16.5",18.84994334,0.959353365,29,2.2,9,2011,0
"2994",556,"MidSnake_556","",19,"5.5",10.57142857,NA,28,9.5,6,1993,0
"2995",556,"MidSnake_556","",18,"6.5",10.90322581,NA,31,10,7,1993,1
"2996",556,"MidSnake_556","",19,"6",11.20967742,NA,31,9.5,8,1993,1
"2997",556,"MidSnake_556","",16.5,"3.5",8.95,NA,30,8.5,9,1993,1
"2998",556,"MidSnake_556","",12.5,"6",8.5,NA,4,6,10,1993,1
"2999",557,"MidSnake_557","",12,"5.5",7.557692308,NA,26,5.5,7,1993,1
"3000",557,"MidSnake_557","",12.5,"5",8.338709677,NA,31,4.5,8,1993,1
"3001",557,"MidSnake_557","",10.5,"7",8,NA,1,3.5,9,1993,0
"3002",558,"MidSnake_558","",13.5,"3.5",7.107142857,NA,28,7.5,6,1993,0
"3003",558,"MidSnake_558","",11.5,"4.5",6.983870968,NA,31,6.5,7,1993,1
"3004",558,"MidSnake_558","",11,"4.5",6.967741935,NA,31,5,8,1993,1
"3005",558,"MidSnake_558","",9,"3.5",5.8,NA,30,3.5,9,1993,1
"3006",558,"MidSnake_558","",7,"4.5",5.5,NA,3,2.5,10,1993,1
"3007",559,"MidSnake_559","",16.5,"5",9.326923077,NA,26,8.5,7,1993,1
"3008",559,"MidSnake_559","",17,"4.5",10.09677419,NA,31,9,8,1993,1
"3009",559,"MidSnake_559","",15,"2",8.133333333,NA,30,8.5,9,1993,1
"3010",559,"MidSnake_559","",11.5,"5",7.75,NA,4,6.5,10,1993,1
"3011",560,"MidSnake_560","",23,"5.5",13.35714286,NA,28,11.5,6,1993,0
"3012",560,"MidSnake_560","",24,"7.5",14.24193548,NA,31,13.5,7,1993,0
"3013",560,"MidSnake_560","",25.5,"6",14.64516129,NA,31,12.5,8,1993,0
"3014",560,"MidSnake_560","",22,"1.5",10.83333333,NA,30,12.5,9,1993,0
"3015",560,"MidSnake_560","",15.5,"5.5",9.875,NA,4,10,10,1993,0
"3016",561,"MidSnake_561","",15.5,"4",9.589285714,NA,28,8,6,1994,0
"3017",561,"MidSnake_561","",17,"6",11.61290323,NA,31,9,7,1994,1
"3018",561,"MidSnake_561","",16.5,"6",10.85483871,NA,31,8,8,1994,1
"3019",561,"MidSnake_561","",13.5,"4.5",8.516666667,NA,30,7.5,9,1994,1
"3020",561,"MidSnake_561","",10.5,"1.5",5.045454545,NA,22,6,10,1994,1
"3021",562,"MidSnake_562","",13.5,"3.5",7.09375,NA,16,8.5,6,1994,0
"3022",562,"MidSnake_562","",13.5,"4",7.806451613,NA,31,8.5,7,1994,1
"3023",562,"MidSnake_562","",12.5,"3.5",7.193548387,NA,31,7.5,8,1994,1
"3024",562,"MidSnake_562","",10.5,"3.5",5.95,NA,30,6,9,1994,0
"3025",562,"MidSnake_562","",8,"2.5",4.045454545,NA,22,4,10,1994,1
"3026",563,"MidSnake_563","Jun-94",23.4,"6.4",15.63505515,2.352824251,8,14.5,6,1994,0
"3027",563,"MidSnake_563","Jul-94",25.7,"7.2",16.92395161,1.885162545,31,14.1,7,1994,1
"3028",563,"MidSnake_563","Aug-94",24.9,"6.7",15.59790529,1.662681247,31,14.1,8,1994,1
"3029",563,"MidSnake_563","Sep-94",18.5,"4",11.220125,1.522476444,20,11.6,9,1994,1
"3030",563,"MidSnake_563","Oct-94",14,"-0.1",5.026532258,1.772383715,31,8.6,10,1994,1
"3031",564,"MidSnake_564","Jun-94",18,"4.5",11.07222222,1.717055743,15,10.5,6,1994,1
"3032",564,"MidSnake_564","Jul-94",19,"6.5",12.27651515,1.183100347,22,10,7,1994,0
"3033",565,"MidSnake_565","",25.5,"5.5",14.89447751,NA,28,15,6,1994,1
"3034",565,"MidSnake_565","",27.5,"9.5",18.35976703,NA,31,14.5,7,1994,1
"3035",565,"MidSnake_565","",26.5,"7.5",16.37536657,NA,31,13.5,8,1994,1
"3036",565,"MidSnake_565","",19.5,"6.5",13.01785714,NA,7,12.5,9,1994,1
"3037",566,"MidSnake_566","",16,"4",8.807692308,NA,26,8.5,6,1995,0
"3038",566,"MidSnake_566","",15.5,"6",10.53225806,NA,31,7.5,7,1995,1
"3039",566,"MidSnake_566","",15.5,"5",9.419354839,NA,31,8,8,1995,1
"3040",566,"MidSnake_566","",13,"5.5",8.694444444,NA,18,7,9,1995,1
"3041",567,"MidSnake_567","",12,"2.5",6.5,NA,29,5,6,1995,1
"3042",567,"MidSnake_567","",13,"6.5",8.887096774,NA,31,4.5,7,1995,1
"3043",567,"MidSnake_567","",12.5,"5.5",8.564516129,NA,31,5,8,1995,1
"3044",567,"MidSnake_567","",11,"6.5",8.323529412,NA,17,4,9,1995,1
"3045",568,"MidSnake_568","",13.5,"3.5",6.82,NA,25,8,6,1995,0
"3046",568,"MidSnake_568","",13,"4.5",7.64516129,NA,31,7.5,7,1995,0
"3047",568,"MidSnake_568","",12.5,"4",6.822580645,NA,31,7,8,1995,0
"3048",568,"MidSnake_568","",10.5,"4.5",6.411764706,NA,17,5.5,9,1995,1
"3049",569,"MidSnake_569","Jul-95",22.64,"7.43",14.83387097,1.427543738,31,12.73,7,1995,0
"3050",569,"MidSnake_569","Aug-95",21.48,"5.25",13.653125,1.617002604,31,12.68,8,1995,1
"3051",569,"MidSnake_569","Sep-95",18.87,"1.95",11.02181944,2.01302834,30,11.28,9,1995,0
"3052",569,"MidSnake_569","Oct-95",11.46,"0.51",6.152218137,1.00493373,17,8.39,10,1995,1
"3053",570,"MidSnake_570","Jul-95",17.24,"5.88",10.17129032,0.744032234,31,9.78,7,1995,0
"3054",570,"MidSnake_570","Aug-95",16.76,"4.79",9.416733871,0.812912257,31,10.1,8,1995,1
"3055",570,"MidSnake_570","Sep-95",15.03,"2.91",8.147541667,1.116653547,30,8.99,9,1995,0
"3056",570,"MidSnake_570","Oct-95",10.22,"2.44",5.573893229,0.612082453,16,6.21,10,1995,1
"3057",571,"MidSnake_571","",17,"4.25",10.875,NA,16,10.25,7,1995,1
"3058",571,"MidSnake_571","",16.75,"2.75",9.326612903,NA,31,10.75,8,1995,0
"3059",571,"MidSnake_571","",14,"-0.25",7.73,NA,25,9.5,9,1995,1
"3060",572,"MidSnake_572","",13,"5",9.2265625,NA,16,7,7,1995,0
"3061",572,"MidSnake_572","",13,"3.75",7.963709677,NA,31,7,8,1995,1
"3062",572,"MidSnake_572","",11,"2",6.7875,NA,30,6,9,1995,1
"3063",572,"MidSnake_572","",7,"1.25",4.232142857,NA,7,4,10,1995,1
"3064",573,"MidSnake_573","Jun-95",22.9,"11.4",16.76770833,1.125471132,8,8.7,6,1995,1
"3065",573,"MidSnake_573","Jul-95",25,"11.1",17.90752688,1.514789902,31,10.2,7,1995,1
"3066",573,"MidSnake_573","Aug-95",25.1,"9.2",16.24388889,1.668237759,30,10.8,8,1995,1
"3067",573,"MidSnake_573","Sep-95",21.2,"11.7",15.89625,0.709471206,5,9.5,9,1995,1
"3068",574,"MidSnake_574","",13.5,"6",9.538461538,NA,13,5.5,7,1995,1
"3069",574,"MidSnake_574","",13.5,"4.5",8.548387097,NA,31,5,8,1995,0
"3070",574,"MidSnake_574","",11.5,"6",8.470588235,NA,17,4,9,1995,1
"3071",575,"MidSnake_575","",25,"4",13.34615385,NA,26,13.5,6,1995,1
"3072",575,"MidSnake_575","",26,"9.5",16.9516129,NA,31,12.5,7,1995,1
"3073",575,"MidSnake_575","",26,"7",14.77419355,NA,31,13,8,1995,0
"3074",575,"MidSnake_575","",22,"7.5",13.14705882,NA,17,13,9,1995,0
"3075",576,"MidSnake_576","Jul-95",13.59,"5.08",8.914153226,0.935255818,31,6.98,7,1995,1
"3076",576,"MidSnake_576","Aug-95",13.44,"3.67",8.481451613,0.987484288,31,6.82,8,1995,1
"3077",576,"MidSnake_576","Sep-95",11.89,"2.09",7.686024306,1.314351496,24,6.03,9,1995,0
"3078",577,"MidSnake_577","Jun-96",18.71,"2.76",9.794736111,1.345323186,30,12.18,6,1996,1
"3079",577,"MidSnake_577","Jul-96",22.31,"5.89",14.53491935,1.095282775,31,13.31,7,1996,1
"3080",577,"MidSnake_577","Aug-96",20.98,"5.26",13.12603495,1.353330297,31,13,8,1996,0
"3081",577,"MidSnake_577","Sep-96",18.71,"0.85",8.961527778,2.069068313,30,11.66,9,1996,1
"3082",577,"MidSnake_577","Oct-96",14.56,"0.04",5.515357143,3.007901111,28,9.64,10,1996,1
"3083",578,"MidSnake_578","Jun-96",16.81,"2.81",9.482222222,1.224788454,30,11.01,6,1996,1
"3084",578,"MidSnake_578","Jul-96",28.39,"6.41",15.1686828,1.88537267,31,17.2,7,1996,0
"3085",578,"MidSnake_578","Aug-96",28.39,"6.25",15.4241129,1.784145949,31,16.89,8,1996,1
"3086",578,"MidSnake_578","Sep-96",19.86,"4.22",12.14047222,1.468757809,15,11.04,9,1996,1
"3087",579,"MidSnake_579","Jun-96",11.31,"2.89",6.483944444,0.933708827,30,5.45,6,1996,0
"3088",579,"MidSnake_579","Jul-96",14.58,"5.57",10.51928763,1.149843192,31,5.9,7,1996,1
"3089",579,"MidSnake_579","Aug-96",14.11,"5.41",10.15494624,1.235414988,31,5.13,8,1996,1
"3090",579,"MidSnake_579","Sep-96",11.47,"4.47",8.329805556,0.98160196,15,4.19,9,1996,1
"3091",580,"MidSnake_580","",13,"5",9.357142857,NA,21,5.5,7,1996,1
"3092",580,"MidSnake_580","",12.5,"5",8.693548387,NA,31,5,8,1996,0
"3093",580,"MidSnake_580","",10,"2",5.966666667,NA,30,4,9,1996,1
"3094",580,"MidSnake_580","",8,"4.5",6,NA,2,3,10,1996,1
"3095",581,"MidSnake_581","Jul-96",20.89,"12.63",16.68112319,1.016994696,23,5.45,7,1996,0
"3096",581,"MidSnake_581","Aug-96",20.73,"4.24",13.10739247,2.439811641,31,8.88,8,1996,1
"3097",581,"MidSnake_581","Sep-96",16.22,"0.44",7.610989583,2.518342014,16,8.52,9,1996,1
"3098",582,"MidSnake_582","Jul-96",21.06,"12.94",17.61231183,0.882527319,31,6.21,7,1996,1
"3099",582,"MidSnake_582","Aug-96",22.23,"13.87",18.30337097,0.969971728,31,5.53,8,1996,1
"3100",582,"MidSnake_582","Sep-96",21.89,"8.91",16.37247745,2.064671747,29,10.37,9,1996,0
"3101",583,"MidSnake_583","Jun-96",15.71,"3.77",8.300768229,1.004084159,16,9.91,6,1996,1
"3102",583,"MidSnake_583","Jul-96",17.93,"5.64",10.55333333,0.629198367,31,10.56,7,1996,1
"3103",583,"MidSnake_583","Aug-96",16.97,"5.02",9.794227151,0.758922612,31,10.23,8,1996,0
"3104",583,"MidSnake_583","Sep-96",14.6,"2.82",7.508152778,1.245634439,30,8.65,9,1996,1
"3105",583,"MidSnake_583","Oct-96",11.98,"0.28",5.575785256,2.091547672,26,7.28,10,1996,0
"3106",584,"MidSnake_584","Jun-96",17.09,"2.74",8.610546875,1.390333699,16,11.21,6,1996,0
"3107",584,"MidSnake_584","Jul-96",20.16,"5.57",12.53087366,0.985195571,31,12.06,7,1996,1
"3108",584,"MidSnake_584","Aug-96",19.34,"4.94",11.71981855,1.176830531,31,12.03,8,1996,1
"3109",584,"MidSnake_584","Sep-96",16.46,"1.15",8.124951389,1.855870737,30,10.09,9,1996,1
"3110",584,"MidSnake_584","Oct-96",13.01,"-0.12",5.464967949,2.826866953,26,8.24,10,1996,1
"3111",585,"MidSnake_585","Aug-96",27.05,"9.22",18.03108333,1.368071839,30,12.43,8,1996,1
"3112",585,"MidSnake_585","Sep-96",19.59,"11.85",17.4166,1.459053958,5,6.65,9,1996,1
"3113",586,"MidSnake_586","Jun-96",19.19,"3.07",10.24476563,1.70447887,16,12.53,6,1996,0
"3114",586,"MidSnake_586","Jul-96",23.31,"6.34",14.95747984,1.190252467,31,13.81,7,1996,1
"3115",586,"MidSnake_586","Aug-96",22.31,"5.56",13.87516801,1.403092874,31,13.15,8,1996,0
"3116",586,"MidSnake_586","Sep-96",18.22,"1.47",9.529854167,2.163540584,30,11.37,9,1996,0
"3117",586,"MidSnake_586","Oct-96",14.09,"-0.12",6.247179487,3.124547962,26,9.15,10,1996,1
"3118",587,"MidSnake_587","Jun-96",14.46,"3.16",7.394453125,0.960350847,16,8.65,6,1996,1
"3119",587,"MidSnake_587","Jul-96",15.57,"5.19",9.563716398,0.642939341,31,8.8,7,1996,1
"3120",587,"MidSnake_587","Aug-96",14.31,"4.72",8.937668011,0.785279032,31,7.89,8,1996,1
"3121",587,"MidSnake_587","Sep-96",12.46,"2.52",6.811243056,1.264601241,30,6.34,9,1996,1
"3122",587,"MidSnake_587","Oct-96",10.45,"1.09",5.079439103,2.157881832,26,5.58,10,1996,1
"3123",588,"MidSnake_588","Jul-96",23.4,"12.47",18.11926344,0.95155856,31,8.83,7,1996,1
"3124",588,"MidSnake_588","Aug-96",24.43,"13.87",19.26700538,0.980803669,31,7.61,8,1996,0
"3125",588,"MidSnake_588","Sep-96",21.73,"10.15",16.25701333,2.261366626,25,6.22,9,1996,1
"3126",589,"MidSnake_589","",27,"8.5",17.78571429,NA,21,14,7,1996,0
"3127",589,"MidSnake_589","",25.5,"8",15.67741935,NA,31,13.5,8,1996,1
"3128",589,"MidSnake_589","",21.5,"2",10.18333333,NA,30,12,9,1996,1
"3129",589,"MidSnake_589","",15.5,"4.5",9.333333333,NA,3,10,10,1996,1
"3130",590,"MidSnake_590","Jun-96",12.78,"3.46",7.574244792,1.104991982,16,6.2,6,1996,1
"3131",590,"MidSnake_590","Jul-96",14.81,"6.43",10.81561828,0.912459296,31,6.04,7,1996,1
"3132",590,"MidSnake_590","Aug-96",14.49,"5.96",10.31924059,1.079576922,31,5.89,8,1996,1
"3133",590,"MidSnake_590","Sep-96",12.47,"2.52",7.330638889,1.616930891,30,4.81,9,1996,1
"3134",590,"MidSnake_590","Oct-96",9.84,"0.44",5.154270833,2.533135014,26,3.73,10,1996,1
"3135",591,"MidSnake_591","Jul-96",15.27,"4.54",9.833229167,1.102115514,14,8.23,7,1996,1
"3136",591,"MidSnake_591","Aug-96",14.64,"4.23",9.213104839,1.079759303,31,7.76,8,1996,0
"3137",591,"MidSnake_591","Sep-96",12.31,"1.06",6.248909722,1.767647714,30,6.21,9,1996,0
"3138",591,"MidSnake_591","Oct-96",9.67,"-0.21",3.855532407,2.844910193,27,4.97,10,1996,0
"3139",592,"MidSnake_592","Jun-97",15.63,"7.1",10.35604167,1.375525294,3,8.53,6,1997,0
"3140",592,"MidSnake_592","Jul-97",20.77,"5.23",12.8449664,1.492942888,31,12.71,7,1997,0
"3141",592,"MidSnake_592","Aug-97",21.43,"6.48",13.12227151,1.107771149,31,11.99,8,1997,0
"3142",592,"MidSnake_592","Sep-97",18.02,"3.36",10.09284722,1.802982511,30,11.04,9,1997,1
"3143",592,"MidSnake_592","Oct-97",12.21,"0.66",6.144905303,1.833448061,11,6.81,10,1997,1
"3144",593,"MidSnake_593","Jun-97",15.74,"7.04",10.14569444,1.328090364,3,8.7,6,1997,0
"3145",593,"MidSnake_593","Jul-97",22.56,"5.17",13.05638441,1.885148239,31,12.76,7,1997,1
"3146",593,"MidSnake_593","Aug-97",23.58,"6.88",14.17862903,1.264870726,31,13.25,8,1997,1
"3147",593,"MidSnake_593","Sep-97",22.22,"3.29",11.52647222,2.392923515,30,14.4,9,1997,0
"3148",593,"MidSnake_593","Oct-97",13.86,"0.26",6.332045455,2.283920381,11,8.58,10,1997,1
"3149",594,"MidSnake_594","Jun-97",10.22,"5.88",7.415833333,0.719630379,3,4.18,6,1997,1
"3150",594,"MidSnake_594","Jul-97",13.31,"5.11",9.315040323,1.229786267,31,5.11,7,1997,1
"3151",594,"MidSnake_594","Aug-97",14.39,"6.97",10.09321237,0.783645034,31,4.65,8,1997,1
"3152",594,"MidSnake_594","Sep-97",11.92,"4.01",7.958375,1.595740819,30,3.87,9,1997,1
"3153",594,"MidSnake_594","Oct-97",8.97,"1.32",4.62375,1.887504507,12,2.69,10,1997,0
"3154",595,"MidSnake_595","Jun-97",12.36,"9.26",10.55791667,0.657609307,2,2.63,6,1997,1
"3155",595,"MidSnake_595","Jul-97",19.48,"8.48",14.58134409,2.27813067,31,5.03,7,1997,0
"3156",595,"MidSnake_595","Aug-97",21.94,"12.52",16.37728495,1.394272004,31,5.75,8,1997,1
"3157",595,"MidSnake_595","Sep-97",17.54,"6.94",12.04622222,2.500574409,30,3.93,9,1997,1
"3158",595,"MidSnake_595","Oct-97",10.81,"0.97",5.332916667,2.624878833,12,2.21,10,1997,1
"3159",596,"MidSnake_596","",28.68,"12.63",18.57858333,NA,5,12.85,6,1997,1
"3160",596,"MidSnake_596","",28.68,"10.31",19.13068548,NA,31,15.3,7,1997,1
"3161",596,"MidSnake_596","",30.16,"11.54",19.35849462,NA,31,15.79,8,1997,1
"3162",596,"MidSnake_596","",25.13,"12.16",18.18511905,NA,7,12.81,9,1997,1
"3163",597,"MidSnake_597","Jun-97",19.63,"7.42",12.17430556,1.673776104,3,12.21,6,1997,1
"3164",597,"MidSnake_597","Jul-97",27.44,"5.39",15.72141129,2.316371196,31,17.73,7,1997,1
"3165",597,"MidSnake_597","Aug-97",28.53,"6.96",16.49790323,1.653938668,31,17.56,8,1997,1
"3166",597,"MidSnake_597","Sep-97",23.09,"3.05",11.80331944,2.513754277,30,14.09,9,1997,1
"3167",597,"MidSnake_597","Oct-97",14.06,"-0.13",6.420568182,2.327301409,11,8.89,10,1997,1
"3168",598,"MidSnake_598","Jun-97",19.87,"5.41",12.66056944,1.309340693,15,12.06,6,1997,1
"3169",598,"MidSnake_598","Jul-97",22.51,"5.73",14.62563172,1.73451138,31,13.49,7,1997,1
"3170",598,"MidSnake_598","Aug-97",23.19,"7.74",14.73651882,1.333016756,31,11.92,8,1997,1
"3171",598,"MidSnake_598","Sep-97",19.22,"3.68",11.32916667,2.092340049,30,9.75,9,1997,1
"3172",598,"MidSnake_598","Oct-97",13.33,"0.34",6.455014881,2.255403028,14,7.36,10,1997,1
"3173",599,"MidSnake_599","Jun-97",15.83,"4.79",9.101640625,0.763117149,16,9.93,6,1997,1
"3174",599,"MidSnake_599","Jul-97",18.38,"5.26",10.00341398,0.799005121,31,12.34,7,1997,1
"3175",599,"MidSnake_599","Aug-97",18.22,"6.04",10.0425672,0.654813853,31,10.12,8,1997,1
"3176",599,"MidSnake_599","Sep-97",14.88,"4.32",8.3526875,0.999604526,30,8.37,9,1997,1
"3177",599,"MidSnake_599","Oct-97",10.69,"0.69",5.645711806,1.502702486,12,5.32,10,1997,1
"3178",600,"MidSnake_600","Jun-97",16.61,"4.64",10.23165278,1.096344724,15,10.07,6,1997,0
"3179",600,"MidSnake_600","Jul-97",19.67,"5.42",11.89461694,1.337510697,31,11.69,7,1997,1
"3180",600,"MidSnake_600","Aug-97",20.8,"6.51",12.06334005,1.059166218,31,11.47,8,1997,1
"3181",600,"MidSnake_600","Sep-97",16.93,"3.54",9.453902778,1.641913528,30,9.64,9,1997,0
"3182",600,"MidSnake_600","Oct-97",11.62,"0.21",5.452387821,2.117359625,13,5.95,10,1997,1
"3183",601,"MidSnake_601","Jun-97",19.23,"5.31",12.09372222,1.219298086,15,12.02,6,1997,1
